,model_name,source,volume,area,n_triangles,x_scale,y_scale,z_scale,area_ratio_xy,area_ratio_xz,area_ratio_yz,build_time,support_material,model_material,area_ground,box_volume
1275,130967,thingi10k,1.5957341282954443,18.330812988281252,510,1.9976037979125976,0.3108757734298706,4.4,1.3648938900129948,1.8733337281651614,2.0000006972050617,94,10.758,6.593,0.6210066256825257,2.7324291530031135
1276,1185140,thingi10k,1591.6613362030942,1709.2382886108398,800,35.559999999999995,35.559999999999995,2.54,0.9911135881244182,3.214291358130708,3.2142930475000187,915,51.426,1492.421,1264.5135999999998,3211.8645439999996
1277,49546,thingi10k,28.810445833295894,123.30884765625002,7164,9.525,9.525,0.6349999904632568,1.1019003320558725,2.3877140296309536,2.5634190498175085,34,5.032,29.775,90.72562500000001,57.61077100977302
1278,80746,thingi10k,1.366565064270982,12.036270751953127,44,5.744638061523437,0.784761381149292,0.3923808097839355,1.9999993780151524,2.0000000396558826,1.5450850959354419,4,0.662,1.568,4.508170099363924,1.7689194342321415
1279,44062,thingi10k,0.7776553548177085,12.956708984375002,160,1.4,1.3857500076293945,1.5,0.5344572008587095,3.628570692879814,3.620321799959011,6,0.329,0.978,1.9400500106811522,2.9100750160217284
1280,1582427,thingi10k,19.943245092280215,46.04432617187501,584,3.675,2.9475000381469725,3.075,1.7573844532245513,1.5311548808897288,1.7135085269087715,19,1.05,19.242,10.832062640190124,33.30859261858463
1281,196187,thingi10k,44.004512099805,161.26416015625003,2252,6.990801239013672,0.8641915321350098,12.7,1.7026397826623747,1.626637350926089,1.8680560919105684,89,2.75,42.665,6.04139123359455,76.72566866665078
1282,196193,thingi10k,7.8488227487444355,56.06674804687501,732,3.1148027420043944,0.5511931896209716,8.0,1.1884393471019237,2.027614431785066,2.1467096488654778,35,1.244,8.007,1.7168580584055506,13.734864467244405
1283,1582433,thingi10k,7.025628944754602,32.197270507812505,212,1.0499998092651368,1.3499994277954102,6.9,1.7777795135668655,1.8804352189690725,1.78864760150603,23,0.316,6.56,1.4174991416932246,9.78074407768325
1284,1207662,thingi10k,22.031597023646043,106.42605468750003,152,7.439800262451172,16.525799560546876,0.6001999855041504,0.5971125817128378,4.408558656157949,2.0000002807207693,22,3.676,22.981,122.94864790777211,73.79377669199972
1285,73157,thingi10k,35.98048356250923,140.27923828125003,472,12.4,6.2,0.6,1.5600265002771667,2.1048386891682944,2.2096780038649038,29,5.264,36.999,76.88000000000001,46.12800000000001
1286,1681182,thingi10k,6.046027984619142,33.47595947265626,168,13.969999694824219,0.7432042598724365,0.74375,2.000000242920308,1.9999998145921658,1.565916988459283,10,1.277,6.227,10.382563283609999,7.722031442184937
1287,51490,thingi10k,6.918915275548897,46.714941406250006,676,6.5,7.2,1.0,0.3285498904366778,3.114775144136869,2.1787822246551514,29,2.73,7.892,46.800000000000004,46.800000000000004
1288,69899,thingi10k,34.28721763507526,84.57630859375001,672,6.35,3.302000045776367,2.5399999618530273,1.7164831185021,2.0238841288230662,1.9997931004894,77,6.714,35.306,20.96770029067993,53.25795793847273
1289,66566,thingi10k,2.025806086739215,31.045922851562505,2066,2.298200225830078,4.878400421142578,1.0660000801086427,1.7436542731049167,2.5613656065047166,3.102399258810637,27,3.966,3.272,11.21154094955942,11.95150355037167
1290,252632,thingi10k,100.63347279980105,296.3447304412842,455232,11.288643560409545,9.86861214160919,19.876228637695313,0.43554362575351824,0.7511048547537572,0.8905404111487634,449,48.144,108.638,111.40324490255604,2214.2763666643687
1291,128640,thingi10k,2.6652310423590575,10.962230224609376,7456,1.4321510314941406,1.4321249008178711,1.4321249961853026,2.179299828445093,2.1795705317202256,2.1794277940270614,31,2.905,3.994,2.051019153934758,2.937315798004798
1292,230909,thingi10k,525.1408215711326,448.4214843750001,72514,8.412433624267578,11.730286407470704,14.499998474121094,2.425931340938583,1.5229759561203162,1.2984372407241604,682,65.406,503.951,98.68025579649549,1430.8635584750639
1293,75269,thingi10k,6.559111355064438,77.47870117187502,2084,4.6200000762939455,4.6200000762939455,1.5998001098632812,1.4768328391333527,3.9289211911884534,3.905686152849893,15,1.644,7.023,21.344400704956062,34.1467745927546
1294,1458672,thingi10k,1.3728578244803287,12.865786132812502,1122,1.6982999801635743,2.4,1.95,0.8332829228410102,1.6541123743765527,1.3119176921681461,39,4.246,3.256,4.075919952392578,7.948043907165527
1295,1582432,thingi10k,7.467761173634636,35.71229492187501,236,1.274999237060547,1.5750001907348632,5.85,1.630676886356053,2.121801992311642,2.1752869918127913,24,0.328,7.181,2.0081240415571666,11.747525643109425
1296,122351,thingi10k,33.76845086182001,188.06244140625003,324,6.937753295898437,13.708479309082032,5.449735260009765,1.6782880307640533,0.280757665745124,0.24722003876846785,41,6.891,36.199,95.1060475083394,518.3027805463611
1297,196192,thingi10k,40.59589590974873,142.94258789062502,2378,8.19415740966797,1.1983111381530762,9.0,1.2692725505231568,1.6895309267383425,1.6127599017346201,90,4.298,40.27,9.819150091784687,88.37235082606219
1298,56498,thingi10k,3.4366783270566668,31.946293945312505,1136,4.290787887573242,3.683300018310547,0.4250235080718994,1.6183019391433904,2.7675166068606063,2.9580289730676648,6,1.311,3.787,15.804259104865196,6.717181647227062
1299,1130077,thingi10k,22.754013586332842,135.16615234375,254,5.232452392578125,4.999998092651367,3.8766822814941406,2.3052074326134355,1.6251835305090898,3.5575967889436977,57,4.593,23.23,26.162251982779708,101.42273870562704
1300,51491,thingi10k,7.327738560438158,49.04465820312501,696,8.3,7.207540130615234,1.0,0.27071961332561784,2.7482600384447946,2.194421030357888,30,2.733,8.254,59.82258308410645,59.82258308410645
1301,71999,thingi10k,19.914555276288414,78.06269531250001,6072,3.5149459838867188,3.600054168701172,3.6128440856933595,2.1565379267578293,2.9607765476855223,2.4989186706422712,78,6.691,21.873,12.653995942050823,45.716914399626084
1302,1399249,thingi10k,7072.143333451304,2208.1319638305663,10780,31.673803100585936,31.673803100585936,13.964603042602539,1.5700788571687823,1.537988985443527,1.538072194110638,3792,63.149,6538.86,1003.2298028546873,14009.70595737411
1303,73156,thingi10k,38.00136760838828,151.17444335937503,496,12.4,6.1929779052734375,2.6,1.583092892540491,0.5480772212480493,0.9658921355425163,59,8.207,38.57,76.79292602539063,199.66160766601564
1304,60880,thingi10k,9.366708407118919,51.54877929687501,3124,4.840756225585937,4.981711959838867,0.9,1.3367164735762507,3.26080643656393,2.8844166766617034,22,2.584,9.688,24.115253183665917,21.703727865299324
1305,1582426,thingi10k,7.33786826880773,30.873930664062506,136,1.3649173736572267,1.2846965789794922,5.92506217956543,1.4612927357360306,2.0655166849241478,2.2460877824522134,21,0.32,7.053,1.7535046805271124,10.389624264282155
1306,44063,thingi10k,9.204478304545086,61.91764648437501,820,6.453569793701172,5.85,0.5,0.9944526732973542,4.311496114766794,4.685367355998765,15,2.492,10.078,37.753383293151856,18.876691646575928
1307,49547,thingi10k,25.171410320011624,47.24970214843751,8212,4.762047958374024,3.8082279205322265,2.857522964477539,1.3166422726859768,1.6538172582521644,1.7155879149707964,34,2.155,24.397,18.13496399399344,51.82107607280957
1308,1489598,thingi10k,17.819431972717247,270.54876953125006,3044,12.146299743652344,16.595791625976563,0.2,1.2160784405441725,6.880420012112762,4.55375980648788,29,11.032,22.475,201.57745957230685,40.315491914461376
1309,96657,thingi10k,160.60666562565171,319.52835937500004,512,5.7939098358154295,4.996953964233398,10.0,1.4109891791077387,2.5862058953330593,3.393912077937495,233,19.353,156.344,28.95190072248879,289.5190072248879
1310,90226,thingi10k,37.720669343418834,57.77290039062501,92,4.2,4.2,3.637179946899414,1.3989132818451273,1.7546533250913139,1.7546538245228884,28,0.637,35.53,17.64,64.15985426330566
1311,472008,thingi10k,74.58839538919966,247.48806640625006,42442,7.747006225585937,5.6728759765625,11.237975311279296,2.0097766108380477,2.001962202285566,0.572624822521302,118,8.785,72.259,43.94780550740659,493.88435327713955
1312,118032,thingi10k,2931.3086789134254,1965.9857038574219,1828,35.559999999999995,16.763996124267578,8.38200532913208,1.283186762624057,3.4279624110968903,3.211864989322225,1679,24.199,2726.083,596.127702178955,4996.745576507262
1313,472020,thingi10k,88.06595910180779,303.5330468750001,8766,8.128000640869141,2.2859991073608397,14.390707397460938,3.203481602397024,2.0000060510355415,1.6469164566491012,326,30.37,95.135,18.58060220965519,267.388009667764
1314,375266,thingi10k,2.4801031123060877,22.907951660156254,732,2.4008081436157225,3.889689636230469,0.9849644660949707,0.9634611059858058,3.0353738706897406,2.4329833132934717,18,1.958,3.192,9.338398554799786,9.197990746710417
1315,238414,thingi10k,28.78464804746475,251.09935546875005,15490,11.0,6.45,2.2,1.7067968517730905,3.2914976640181104,3.7365674804515447,37,5.385,28.615,70.95,156.09000000000003
1316,636816,thingi10k,3.4344858209075073,88.90410156250002,19316,6.93331298828125,4.6730693817138675,2.7048385620117186,1.1217130650935903,1.6649308808277654,5.420683173618741,10,0.585,5.277,32.399852639376185,87.63637082248187
1317,1582397,thingi10k,31.775714390834178,83.95040039062502,308,2.625,1.6500005722045898,11.25,2.0000000550461174,1.6228571170221562,1.6363625551244436,49,0.6,30.026,4.331251502037048,48.726579397916794
1318,39922,thingi10k,27.002437477473805,106.16058593750002,538,5.0,5.0,5.0,1.2038704681396484,1.5253007507324219,1.5200227355957032,117,14.545,30.588,25.0,125.0
1319,1514493,thingi10k,2.106432113965353,33.275295410156254,304,3.4851200103759767,1.5812100410461425,1.3302900314331054,2.4579630465892697,2.731980405083178,3.358317676987306,39,5.087,3.782,5.51070675465733,7.330838261871726
1320,61585,thingi10k,44.34912545336524,113.74299804687502,9216,5.1018932342529295,5.412160873413086,3.8099998474121093,1.3931675211065393,2.594058615343349,2.792890986242246,43,1.032,41.88,27.612266942754648,105.20273283859764
1321,462541,thingi10k,2.0524581738660737,30.471127929687505,2032,3.9828624725341797,3.986896514892578,0.29999940395355223,1.3339910093101868,4.951946154071422,4.948143623552034,8,1.265,2.569,15.879260511042958,4.763768688536066
1322,1582383,thingi10k,13.420016635894779,50.74054687500001,224,2.475,1.8974990844726562,6.022499847412109,2.0000001218413095,1.5668687350844424,1.609290574833161,26,0.631,12.862,4.696310234069824,28.283527668085444
1323,118768,thingi10k,4.95660622406006,30.961850585937505,564,1.9736000061035157,10.000000762939454,0.5998000144958496,0.8374301646082771,3.8107015535830957,2.1506396705987103,8,1.091,5.359,19.73600156677247,11.837654025840237
1324,636802,thingi10k,1.7946124236155707,47.24600585937501,41300,1.2842559814453125,6.5096923828125,2.7048397064208984,1.7864618984041087,3.631133141949388,1.9955696408475947,9,0.516,2.915,8.360111379995942,22.612761210714236
1325,472034,thingi10k,12.509596468876083,102.45537109375002,50508,6.5395652770996096,3.047999954223633,3.0474225997924806,3.106217683506576,3.107071671218569,1.127243561246372,85,12.333,15.192,19.932594665242068,60.74303945536171
1326,269129,thingi10k,24.879577434915536,204.39046875000005,2380,9.4,0.6,9.5,2.566700286053597,1.9518412454397922,5.33191346285636,254,32.084,33.833,5.64,53.58
1327,76947,thingi10k,50.05980637635723,88.88462890625001,36616,3.9013626098632814,4.675159454345703,7.495561981201172,1.626637942789629,1.573945043088262,1.4605729519446313,94,5.935,49.509,18.239492290333146,136.71524496783303
1328,93075,thingi10k,53.512206725814664,77.96276367187501,166,5.689501190185547,5.613626098632812,5.1898448944091795,1.3497792154972135,1.285851296409165,1.2858522967439006,75,6.455,51.56,31.938732369428035,165.75706712137728
1329,343529,thingi10k,2.8671512013922142,24.714011230468756,606,5.330548095703125,3.533852767944336,0.3,1.0234710356620702,2.396845680660944,2.8136424305995367,5,1.116,3.459,18.837372142660897,5.651211642798269
1330,161718,thingi10k,18.15670261901543,178.45820312500004,12140,12.5,7.9,0.5009925365447998,1.5409986278678798,3.137021988611893,4.828627233633719,32,7.291,21.092,98.75,49.47301298379898
1331,106783,thingi10k,3.6433505943740414,36.42144042968751,1628,3.5986400604248048,3.6,0.6,1.5705928975931718,4.715890317385088,4.384309274178964,13,2.016,4.284,12.955104217529298,7.773062530517579
1332,136640,thingi10k,2.5863193926451116,58.22245605468751,2792,8.18896026611328,7.453340148925781,0.1,0.8474859431582759,4.070357981425143,6.592282825013445,9,3.166,4.538,61.03510632938006,6.103510632938007
1333,500105,thingi10k,15.885629521851083,284.12580078125006,8852,5.079999923706055,5.079999923706055,2.0,1.99999195316207,16.143648885646563,11.046015537382344,21,2.424,18.491,25.80639922485352,51.61279844970704
1334,95809,thingi10k,49.317577360936454,447.0443359375001,1804,13.8,13.8,0.9975003242492676,2.006046813567429,3.315062711553358,3.623401441834273,87,38.069,48.121,190.44000000000003,189.96396175003053
1335,111599,thingi10k,12.729416152083456,123.62233398437502,11572,7.6000007629394535,9.699800109863281,0.5800000190734863,1.0984257935668307,5.595212093790574,4.221924408511939,24,5.227,13.903,73.71848823532113,42.75672458255483
1336,42823,thingi10k,183.5265005555702,779.1261410736084,3398,10.739065914154052,10.738271389007569,6.657277755737304,2.0265614616024323,3.9710300959634752,3.8945019596855355,287,24.576,180.897,115.31900425062686,767.7106418114738
1337,1492345,thingi10k,33.06183453434576,157.20515625000004,10424,20.500001525878908,2.5,1.4,1.9592160138969597,2.109010386577192,3.830747059413365,57,6.965,33.988,51.250003814697266,71.75000534057617
1338,518038,thingi10k,2681.565460040387,1158.5067968750002,619008,18.367190551757812,18.367190551757812,14.468185424804688,1.7438359482608923,1.6919297768982131,1.7144988270785098,1494,21.533,2490.165,337.3536887645814,4880.895722787814
1339,500111,thingi10k,15.168651844024662,260.6939257812501,412,5.079999923706055,5.079999923706055,2.0,2.0000033352881426,9.583072355722027,11.110631854299589,22,2.424,18.25,25.80639922485352,51.61279844970704
1340,59230,thingi10k,24.062573649592444,170.10130859375002,22690,5.436825942993164,4.8625,6.5,0.7098946046741861,2.8214933361234875,3.159147100012977,192,16.6,29.046,26.43656614780426,171.83767996072768
1341,1018274,thingi10k,8.194012837727866,73.96085937500001,576,10.79824447631836,3.1,0.35,1.7367576832977698,3.063379942280707,4.626730729907339,12,2.768,8.969,33.474557876586914,11.716095256805419
1342,301915,thingi10k,87.17496034757593,930.3076562500002,1118,10.712000274658203,10.712000274658203,14.9,0.11493630168857975,3.6654021679421835,3.665398343895221,154,1.437,83.826,114.74694988427743,1709.7295532757337
1343,92155,thingi10k,114.07068282771607,289.63816406250004,30688,13.70037841796875,13.70078125,1.5475979804992677,1.077749744360998,3.7758919464258316,3.7781737372885686,159,16.171,109.806,187.70588774681093,290.49325280478683
1344,98478,thingi10k,8.54582339710193,100.19727539062502,63396,4.704647827148437,4.704647827148437,2.9,1.2112600013790047,2.9372174698292444,2.9372026511045233,115,12.641,10.85,22.13371117749251,64.18776241472828
1345,697202,thingi10k,5.744623872056782,24.369497070312505,3688,1.8786518096923828,1.9538799285888673,2.5000015258789063,2.231181022405543,2.97697905094685,1.8473563098911838,28,2.116,6.429,3.6706600637650992,9.176655760395512
1346,83716,thingi10k,6.5739109319606035,31.105051269531256,708,1.698114013671875,0.9374462127685547,5.60625,3.2875836204683364,2.208082447726319,2.132799140779653,114,12.938,12.102,1.591890550965909,8.924536401352627
1347,1129081,thingi10k,14.548166686816776,41.96155761718751,6436,3.302180862426758,4.598759460449219,2.222810173034668,1.2906927040099816,1.998706469393339,1.3605077923192466,42,3.584,15.507,15.185935481199412,33.75545187465816
1348,1536356,thingi10k,8.97880413647493,39.889204101562505,1136,5.0,1.5399999618530273,1.5,1.886049168724188,2.618719736735026,3.3553989217700115,33,3.002,10.022,7.699999809265137,11.549999713897705
1349,120787,thingi10k,26.79239992201453,199.85871093750004,1174,17.0,7.1588134765625,0.6,1.3288256107285612,2.505881178612803,5.059912485434962,28,7.336,27.794,121.6998291015625,73.0198974609375
1350,1535139,thingi10k,7.717985453438421,84.08702148437501,1422,8.9575439453125,8.955580139160157,0.3581882953643799,0.663553965886057,6.807509464878128,5.618457078314055,15,4.069,8.795,80.22000265229494,28.733866004151558
1351,1047980,thingi10k,4.539955258179508,67.01395019531252,7592,7.984000396728516,7.984000396728516,1.0255092620849608,0.39356219450815133,3.816582395809803,3.817333206160001,34,5.621,5.227,63.7442623349611,65.37033142927612
